"","id","Wikipedia_Link","Name","Country","Born","Dead","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"346",346,"https://en.wikipedia.org/wiki/Werner_Heisenberg","Werner Heisenberg ","Germany",1901,1976,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"347",347,"https://en.wikipedia.org/wiki/Ernest_Lawrence","Ernest Lawrence ","United States",1901,1958,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"348",348,"https://en.wikipedia.org/wiki/Enrico_Fermi","Enrico Fermi ","Italy",1901,1954,"Italy",42.6384261,12.674297,35.2889616,47.0921462,6.6272658,18.7844746
"349",349,"https://en.wikipedia.org/wiki/Lev_Shubnikov","Lev Shubnikov ","Russia",1901,1937,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"350",350,"https://en.wikipedia.org/wiki/Eugene_Wigner","Eugene Wigner ","Austria",1902,1993,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"351",351,"https://en.wikipedia.org/wiki/Walter_Houser_Brattain","Walter Houser Brattain ","United States",1902,1987,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"352",352,"https://en.wikipedia.org/wiki/G._N._Glasoe","G. N. Glasoe ","United States",1902,1987,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"353",353,"https://en.wikipedia.org/wiki/Paul_Harteck","Paul Harteck ","Germany",1902,1985,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"354",354,"https://en.wikipedia.org/wiki/Paul_Dirac","Paul Dirac ","Switzerland",1902,1984,"Switzerland",46.7985624,8.2319736,45.817995,47.8084648,5.9559113,10.4922941
"355",355,"https://en.wikipedia.org/wiki/Alfred_Kastler","Alfred Kastler ","France",1902,1984,"France",46.603354,1.8883335,-50.2187169,51.268318,-178.3873749,172.3057152
"356",356,"https://en.wikipedia.org/wiki/Pascual_Jordan","Pascual Jordan ","Germany",1902,1980,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"357",357,"https://en.wikipedia.org/wiki/Samuel_Goudsmit","Samuel Goudsmit ","Netherlands",1902,1978,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"358",358,"https://en.wikipedia.org/wiki/Edward_Condon","Edward Condon ","United States",1902,1974,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"359",359,"https://en.wikipedia.org/wiki/Carl_Eckart","Carl Eckart ","United States",1902,1973,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"360",360,"https://en.wikipedia.org/wiki/Wang_Pu_(physicist)","Pu (Paul) Wang ","China",1902,NA,"China",35.000074,104.999927,8.8383436,53.5608154,73.4997347,134.7754563
"361",361,"https://en.wikipedia.org/wiki/Bertha_Swirles","Bertha Swirles ","United Kingdom",1903,1999,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"362",362,"https://en.wikipedia.org/wiki/Ernest_Walton","Ernest Walton ","Ireland",1903,1995,"Ireland",52.865196,-7.9794599,51.222,55.636,-11.0133788,-5.6582363
"363",363,"https://en.wikipedia.org/wiki/Arpad_Elo","Arpad Elo ","Hungary",1903,1992,"Hungary",47.1817585,19.5060937,45.737128,48.585257,16.1138866,22.8977094
"364",364,"https://en.wikipedia.org/wiki/Mahmoud_Hessaby","Mahmoud Hessaby ","Iran",1903,1992,"Iran",32.6475314,54.5643516,24.8465103,39.7824624,44.0318908,63.3332704
"365",365,"https://en.wikipedia.org/wiki/Helmut_H%C3%B6nl","Helmut Hönl ","Germany",1903,1981,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"366",366,"https://en.wikipedia.org/wiki/Lars_Onsager","Lars Onsager ","Norway",1903,1976,"Norway",64.5731537,11.5280364395482,57.7590052,71.3848787,4.0875274,31.7614911
"367",367,"https://en.wikipedia.org/wiki/Cecil_Frank_Powell","Cecil Frank Powell ","United Kingdom",1903,1969,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"368",368,"https://en.wikipedia.org/wiki/Fritz_Houtermans","Fritz Houtermans ","Netherlands",1903,1966,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"369",369,"https://en.wikipedia.org/wiki/Igor_Vasilyevich_Kurchatov","Igor Vasilyevich Kurchatov ","Russia",1903,1960,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"370",370,"https://en.wikipedia.org/wiki/John_von_Neumann","John von Neumann ","Austria",1903,1957,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"371",371,"https://en.wikipedia.org/wiki/Louis_N%C3%A9el","Louis Néel ","France",1904,2000,"France",46.603354,1.8883335,-50.2187169,51.268318,-178.3873749,172.3057152
"372",372,"https://en.wikipedia.org/wiki/Yulii_Borisovich_Khariton","Yulii Borisovich Khariton ","Russia",1904,1996,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"373",373,"https://en.wikipedia.org/wiki/Ralph_Kronig","Ralph Kronig ","Germany",1904,1995,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"374",374,"https://en.wikipedia.org/wiki/Carolina_Henriette_Mac_Gillavry","Carolina Henriette Mac Gillavry ","Netherlands",1904,1993,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"375",375,"https://en.wikipedia.org/wiki/Pavel_Alekseyevich_Cherenkov","Pavel Alekseyevich Cherenkov ","Russia",1904,1990,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"376",376,"https://en.wikipedia.org/wiki/William_Fuller_Brown,_Jr.","William Fuller Brown, Jr. ","United States",1904,1983,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"377",377,"https://en.wikipedia.org/wiki/Walter_Boas","Walter Boas ","Germany",1904,1982,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"378",378,"https://en.wikipedia.org/wiki/Walter_Heitler","Walter Heitler ","Germany",1904,1981,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"379",379,"https://en.wikipedia.org/wiki/Otto_Frisch","Otto Frisch ","Austria",1904,1979,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"380",380,"https://en.wikipedia.org/wiki/Adolfas_Jucys","Adolfas Jucys ","Lithuania",1904,1974,"Lithuania",55.3500003,23.7499997,53.8967893,56.4504213,20.6557167,26.8355198
"381",381,"https://en.wikipedia.org/wiki/George_Gamow","George Gamow ","Russia",1904,1968,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"382",382,"https://en.wikipedia.org/wiki/Robert_Oppenheimer","Robert Oppenheimer ","United States",1904,1967,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"383",383,"https://en.wikipedia.org/wiki/Hermann_Br%C3%BCck","Hermann Brück ","Germany",1905,2000,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"384",384,"https://en.wikipedia.org/wiki/Nevill_Mott","Nevill Mott ","United Kingdom",1905,1996,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"385",385,"https://en.wikipedia.org/wiki/Bruno_Rossi","Bruno Rossi ","Italy",1905,1993,"Italy",42.6384261,12.674297,35.2889616,47.0921462,6.6272658,18.7844746
"386",386,"https://en.wikipedia.org/wiki/Carl_David_Anderson","Carl David Anderson ","United States",1905,1991,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"387",387,"https://en.wikipedia.org/wiki/Emilio_G._Segre","Emilio G. Segre ","Italy",1905,1989,"Italy",42.6384261,12.674297,35.2889616,47.0921462,6.6272658,18.7844746
"388",388,"https://en.wikipedia.org/wiki/Ernst_Stueckelberg","Ernst Stueckelberg ","Switzerland",1905,1984,"Switzerland",46.7985624,8.2319736,45.817995,47.8084648,5.9559113,10.4922941
"389",389,"https://en.wikipedia.org/wiki/Felix_Bloch","Felix Bloch ","Switzerland",1905,1983,"Switzerland",46.7985624,8.2319736,45.817995,47.8084648,5.9559113,10.4922941
"390",390,"https://en.wikipedia.org/wiki/Heinz_Pose","Heinz Pose ","Germany",1905,1975,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"391",391,"https://en.wikipedia.org/wiki/Baien_Tomlin","Baien Tomlin ","United Kingdom",1905,1972,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"392",392,"https://en.wikipedia.org/wiki/Wolfgang_Finkelnburg","Wolfgang Finkelnburg ","Germany",1905,1967,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"393",393,"https://en.wikipedia.org/wiki/Wang_Dezhao","Dezhao Wang ","China",1905,NA,"China",35.000074,104.999927,8.8383436,53.5608154,73.4997347,134.7754563
"394",394,"https://en.wikipedia.org/wiki/Hans_Bethe","Hans Bethe ","Germany",1906,2005,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"395",395,"https://en.wikipedia.org/wiki/Raymond_Seeger","Raymond Seeger ","United States",1906,1992,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"396",396,"https://en.wikipedia.org/wiki/Ernst_Ruska","Ernst August Friedrich Ruska ","Germany",1906,1988,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"397",397,"https://en.wikipedia.org/wiki/Max_Delbr%C3%BCck","Max Delbrück ","Germany",1906,1981,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"398",398,"https://en.wikipedia.org/wiki/Sin-Itiro_Tomonaga","Sin-Itiro Tomonaga ","Japan",1906,1979,"Japan",36.5748441,139.2394179,20.2145811,45.7112046,122.7141754,154.205541
"399",399,"https://en.wikipedia.org/wiki/Eugene_Feenberg","Eugene Feenberg ","United States",1906,1977,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"400",400,"https://en.wikipedia.org/wiki/Maria_Goeppert-Mayer","Maria Goeppert-Mayer ","Germany",1906,1972,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"401",401,"https://en.wikipedia.org/wiki/Maria_Goeppert_Mayer","Maria Goeppert Mayer ","Germany",1906,1972,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"402",402,"https://en.wikipedia.org/wiki/Ettore_Majorana","Ettore Majorana ","Italy",1906,1938,"Italy",42.6384261,12.674297,35.2889616,47.0921462,6.6272658,18.7844746
"403",403,"https://en.wikipedia.org/wiki/William_Markowitz","William Markowitz ","United States",1907,1998,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"404",404,"https://en.wikipedia.org/wiki/Konstantin_Petrzhak","Konstantin Petrzhak ","Russia",1907,1998,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"405",405,"https://en.wikipedia.org/wiki/Kan-Chang_Wang","Kan-Chang Wang ","China",1907,1998,"China",35.000074,104.999927,8.8383436,53.5608154,73.4997347,134.7754563
"406",406,"https://en.wikipedia.org/wiki/Manfred_von_Ardenne","Manfred von Ardenne ","Germany",1907,1997,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"407",407,"https://en.wikipedia.org/wiki/Rudolf_Peierls","Rudolf Peierls ","Germany",1907,1995,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"408",408,"https://en.wikipedia.org/wiki/Edward_Ramberg","Edward Ramberg ","United States",1907,1995,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"409",409,"https://en.wikipedia.org/wiki/Seth_Neddermeyer","Seth Neddermeyer ","United States",1907,1988,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"410",410,"https://en.wikipedia.org/wiki/Hideki_Yukawa","Hideki Yukawa ","Japan",1907,1981,"Japan",36.5748441,139.2394179,20.2145811,45.7112046,122.7141754,154.205541
"411",411,"https://en.wikipedia.org/wiki/Lew_Kowarski","Lew Kowarski ","France",1907,1979,"France",46.603354,1.8883335,-50.2187169,51.268318,-178.3873749,172.3057152
"412",412,"https://en.wikipedia.org/wiki/J._Hans_D._Jensen","Johannes Hans Daniel Jensen ","Germany",1907,1973,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"413",413,"https://en.wikipedia.org/wiki/Samuel_Tolansky","Samuel Tolansky ","United Kingdom",1907,1973,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"414",414,"https://en.wikipedia.org/wiki/Joseph_Rotblat","Joseph Rotblat ","Poland",1908,2005,"Poland",52.215933,19.134422,49.0020468,55.036025,14.0696389,24.145783
"415",415,"https://en.wikipedia.org/wiki/Edward_Teller","Edward Teller ","Austria",1908,2003,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"416",416,"https://en.wikipedia.org/wiki/Victor_Frederick_Weisskopf","Victor Frederick Weisskopf ","Austria",1908,2002,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"417",417,"https://en.wikipedia.org/wiki/Louis_Essen","Louis Essen ","United Kingdom",1908,1997,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"418",418,"https://en.wikipedia.org/wiki/Viktor_Ambartsumian","Viktor Ambartsumian ","Russia",1908,1996,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"419",419,"https://en.wikipedia.org/wiki/Viktor_Hambardzumyan","Viktor Hambardzumyan ","Armenia",1908,1996,"Armenia",40.7696272,44.6736646,38.8404775,41.300712,43.4471395,46.6333087
"420",420,"https://en.wikipedia.org/wiki/Hannes_Olof_G%C3%B6sta_Alfv%C3%A9n","Hannes Olof Gösta Alfvén ","Sweden",1908,1995,"Sweden",59.6749712,14.5208584,55.1331192,69.0599699,10.5930952,24.1776819
"421",421,"https://en.wikipedia.org/wiki/John_Bardeen","John Bardeen ","United States",1908,1991,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"422",422,"https://en.wikipedia.org/wiki/Milton_S._Plesset","Milton S. Plesset ","United States",1908,1991,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"423",423,"https://en.wikipedia.org/wiki/Ilya_Frank","Ilya Frank ","Russia",1908,1990,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"424",424,"https://en.wikipedia.org/wiki/Harrie_Massey","Harrie Massey ","Australia",1908,1983,"Australia",-24.7761086,134.755,-55.3228175,-9.0880125,72.2461932,168.2261259
"425",425,"https://en.wikipedia.org/wiki/Anatoly_Vlasov","Anatoly Vlasov ","Russia",1908,1975,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"426",426,"https://en.wikipedia.org/wiki/Lev_Davidovich_Landau","Lev Davidovich Landau ","Russia",1908,1968,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"427",427,"https://en.wikipedia.org/wiki/Hendrik_Casimir","Hendrik Casimir ","Netherlands",1909,2000,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"428",428,"https://en.wikipedia.org/wiki/Robert_Serber","Robert Serber ","United States",1909,1997,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"429",429,"https://en.wikipedia.org/wiki/Nikolay_Bogolyubov","Nikolay Bogolyubov ","Russia",1909,1992,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"430",430,"https://en.wikipedia.org/wiki/Gian-Carlo_Wick","Gian-Carlo Wick ","Italy",1909,1992,"Italy",42.6384261,12.674297,35.2889616,47.0921462,6.6272658,18.7844746
"431",431,"https://en.wikipedia.org/wiki/Stanislaw_Ulam","Stanislaw Ulam ","Poland",1909,1984,"Poland",52.215933,19.134422,49.0020468,55.036025,14.0696389,24.145783
"432",432,"https://en.wikipedia.org/wiki/Erhard_Kietz","Erhard Kietz ","Germany",1909,1982,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"433",433,"https://en.wikipedia.org/wiki/Otto_Scherzer","Otto Scherzer ","Germany",1909,1982,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"434",434,"https://en.wikipedia.org/wiki/Homi_J._Bhabha","Homi J. Bhabha ","India",1909,1966,"India",22.3511148,78.6677428,6.2325274,35.6745457,68.1113787,97.395561
"435",435,"https://en.wikipedia.org/wiki/W.W._Hansen","W.W. Hansen ","United States",1909,1949,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"436",436,"https://en.wikipedia.org/wiki/Nathan_Rosen","Nathan Rosen ","United States",1909,NA,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"437",437,"https://en.wikipedia.org/wiki/Jos%C3%A9_Enrique_Moyal","José Enrique Moyal ","Palestine",1910,1998,"Palestine",31.94696655,35.273865472915,31.2201289,32.5521479,34.0689732,35.5739235
"438",438,"https://en.wikipedia.org/wiki/Subrahmanyan_Chandrasekhar","Subrahmanyan Chandrasekhar ","India",1910,1995,"India",22.3511148,78.6677428,6.2325274,35.6745457,68.1113787,97.395561
"439",439,"https://en.wikipedia.org/wiki/Charles_Critchfield","Charles Critchfield ","United States",1910,1994,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"440",440,"https://en.wikipedia.org/wiki/Dorothy_Crowfoot_Hodgkin","Dorothy Crowfoot Hodgkin ","England",1910,1994,"England",52.7954791,-0.540240286617432,49.674,55.917,-6.7047494,2.0919117
"441",441,"https://en.wikipedia.org/wiki/Karl_Wirtz","Karl Wirtz ","Germany",1910,1994,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"442",442,"https://en.wikipedia.org/wiki/William_Shockley","William Shockley ","United States",1910,1989,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"443",443,"https://en.wikipedia.org/wiki/Elephter_Andronikashvili","Elephter Andronikashvili ","Georgia",1910,1989,"Georgia",32.3293809,-83.1137366,30.355757,35.0013614,-85.6052418,-80.751429
"444",444,"https://en.wikipedia.org/wiki/Arsenij_Sokolov","Arsenij Sokolov ","Russia",1910,1986,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"445",445,"https://en.wikipedia.org/wiki/Hans_Ziegler_(physicist)","Hans Ziegler ","Switzerland",1910,1985,"Switzerland",46.7985624,8.2319736,45.817995,47.8084648,5.9559113,10.4922941
"446",446,"https://en.wikipedia.org/wiki/Louis_Slotin","Louis Slotin ","United States",1910,1946,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"447",447,"https://en.wikipedia.org/wiki/Maurice_Goldhaber","Maurice Goldhaber ","Austria",1911,2011,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"448",448,"https://en.wikipedia.org/wiki/Yakov_Lvovich_Alpert","Yakov Lvovich Alpert ","Russia",1911,2010,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"449",449,"https://en.wikipedia.org/wiki/Frederick_Seitz","Frederick Seitz ","United States",1911,2008,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"450",450,"https://en.wikipedia.org/wiki/John_Archibald_Wheeler","John Archibald Wheeler ","United States",1911,2008,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"451",451,"https://en.wikipedia.org/wiki/Piara_Singh_Gill","Piara Singh Gill ","India",1911,2002,"India",22.3511148,78.6677428,6.2325274,35.6745457,68.1113787,97.395561
"452",452,"https://en.wikipedia.org/wiki/Abraham_H._Taub","Abraham H. Taub ","United States",1911,1999,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"453",453,"https://en.wikipedia.org/wiki/William_Alfred_Fowler","William Alfred Fowler ","United States",1911,1995,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"454",454,"https://en.wikipedia.org/wiki/Polykarp_Kusch","Polykarp Kusch ","Germany",1911,1993,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"455",455,"https://en.wikipedia.org/wiki/Walter_Franz","Walter Franz ","Germany",1911,1992,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"456",456,"https://en.wikipedia.org/wiki/Luis_Walter_Alvarez","Luis Walter Alvarez ","United States",1911,1988,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"457",457,"https://en.wikipedia.org/wiki/Karl_Zimmer","Karl Zimmer ","Germany",1911,1988,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"458",458,"https://en.wikipedia.org/wiki/Shoichi_Sakata","Shoichi Sakata ","Japan",1911,1970,"Japan",36.5748441,139.2394179,20.2145811,45.7112046,122.7141754,154.205541
"459",459,"https://en.wikipedia.org/wiki/Heinz_Barwich","Heinz Barwich ","Germany",1911,1966,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"460",460,"https://en.wikipedia.org/wiki/Wang_Zhuxi","Zhuxi Wang ","China",1911,NA,"China",35.000074,104.999927,8.8383436,53.5608154,73.4997347,134.7754563
"461",461,"https://en.wikipedia.org/wiki/Carl_Friedrich_von_Weizs%C3%A4cker","Carl Friedrich von Weizsäcker ","Germany",1912,2007,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"462",462,"https://en.wikipedia.org/wiki/Eugene_T._Booth","Eugene T. Booth","United States",1912,2004,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"463",463,"https://en.wikipedia.org/wiki/Edward_Mills_Purcell","Edward Mills Purcell ","United States",1912,1997,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"464",464,"https://en.wikipedia.org/wiki/Chien-Shiung_Wu","Chien-Shiung Wu ","United States",1912,1997,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"465",465,"https://en.wikipedia.org/wiki/Heinrich_Welker","Heinrich Welker ","Germany",1912,1981,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"466",466,"https://en.wikipedia.org/wiki/Ruby_Payne-Scott","Ruby Payne-Scott","Australia",1912,1981,"Australia",-24.7761086,134.755,-55.3228175,-9.0880125,72.2461932,168.2261259
"467",467,"https://en.wikipedia.org/wiki/Wernher_Von_Braun","Wernher Von Braun","Germany",1912,1977,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"468",468,"https://en.wikipedia.org/wiki/Willis_Lamb","Willis Lamb ","United States",1913,2008,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"469",469,"https://en.wikipedia.org/wiki/Robert_Adler","Robert Adler ","United States",1913,2007,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"470",470,"https://en.wikipedia.org/wiki/Wolfgang_Paul","Wolfgang Paul ","Germany",1913,1993,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"471",471,"https://en.wikipedia.org/wiki/Bruno_Pontecorvo","Bruno Pontecorvo ","Italy",1913,1993,"Italy",42.6384261,12.674297,35.2889616,47.0921462,6.6272658,18.7844746
"472",472,"https://en.wikipedia.org/wiki/Nicol%C3%A1s_Cabrera","Nicolás Cabrera ","Spain",1913,1989,"Spain",39.3262345,-4.8380649,27.4335426,43.9933088,-18.3936845,4.5918885
"473",473,"https://en.wikipedia.org/wiki/Ludwig_Waldmann","Ludwig Waldmann ","Germany",1913,1980,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"474",474,"https://en.wikipedia.org/wiki/Richard_Makinson","Richard Makinson ","Australia",1913,1979,"Australia",-24.7761086,134.755,-55.3228175,-9.0880125,72.2461932,168.2261259
"475",475,"https://en.wikipedia.org/wiki/John_J._Turin","John J. Turin ","United States",1913,1973,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"476",476,"https://en.wikipedia.org/wiki/Raymond_Davis,_Jr.","Raymond Davis, Jr. ","United States",1914,2006,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"477",477,"https://en.wikipedia.org/wiki/Robert_R._Wilson","Robert R. Wilson ","United States",1914,2000,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"478",478,"https://en.wikipedia.org/wiki/Herbert_L._Anderson","Herbert L. Anderson ","United States",1914,1988,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"479",479,"https://en.wikipedia.org/wiki/Yakov_Borisovich_Zel%27dovich","Yakov Borisovich Zel'dovich ","Russia",1914,1987,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"480",480,"https://en.wikipedia.org/wiki/Norman_Foster_Ramsey,_Jr.","Norman Foster Ramsey, Jr. ","United States",1915,2011,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"481",481,"https://en.wikipedia.org/wiki/Alvin_Weinberg","Alvin Weinberg ","United States",1915,2006,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"482",482,"https://en.wikipedia.org/wiki/Clifford_Shull","Clifford Shull ","United States",1915,2001,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"483",483,"https://en.wikipedia.org/wiki/Fred_Hoyle","Fred Hoyle ","United Kingdom",1915,2001,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"484",484,"https://en.wikipedia.org/wiki/Amrom_Harry_Katz","Amrom Harry Katz ","United States",1915,1997,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"485",485,"https://en.wikipedia.org/wiki/Sudhansu_Datta_Majumdar","Sudhansu Datta Majumdar ","India",1915,1997,"India",22.3511148,78.6677428,6.2325274,35.6745457,68.1113787,97.395561
"486",486,"https://en.wikipedia.org/wiki/G._V._Skrotskii","G. V. Skrotskii ","Russia",1915,1992,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"487",487,"https://en.wikipedia.org/wiki/Robert_Hofstadter","Robert Hofstadter ","United States",1915,1990,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"488",488,"https://en.wikipedia.org/wiki/Evgeny_Lifshitz","Evgeny Lifshitz ","Russia",1915,1985,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"489",489,"https://en.wikipedia.org/wiki/Charles_Townes","Charles Townes ","United States",1915,NA,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"490",490,"https://en.wikipedia.org/wiki/Vitaly_Ginzburg","Vitaly Lazarevich Ginzburg ","Australia",1916,2009,"Australia",-24.7761086,134.755,-55.3228175,-9.0880125,72.2461932,168.2261259
"491",491,"https://en.wikipedia.org/wiki/Alexander_Prokhorov","Alexander Prokhorov ","Russia",1916,2002,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"492",492,"https://en.wikipedia.org/wiki/Per-Olov_L%C3%B6wdin","Per-Olov Löwdin ","Sweden",1916,2000,"Sweden",59.6749712,14.5208584,55.1331192,69.0599699,10.5930952,24.1776819
"493",493,"https://en.wikipedia.org/wiki/John_Alexander_Simpson","John Alexander Simpson ","United States",1916,2000,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"494",494,"https://en.wikipedia.org/wiki/Robert_G._Sachs","Robert G. Sachs ","United States",1916,1999,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
